NUTS_ID,Country,year,month,season,NO2,SO2,CO,O3,HCHO,PM25,GDP,population,GDP_per_capita,O3_quality,CO_quality,NO2_quality,SO2_quality,PM25_quality,HCHO_quality,PM25_weighted_quality,NO2_weighted_quality,O3_weighted_quality,SO2_weighted_quality,CO_weighted_quality,HCHO_weighted_quality,Index,GDP_Normalized,Air_Inequity_Index,GDP_per_capita_min,GDP_per_capita_max,total_area_ha,green_pct,forest_pct,park_pct,industrial_pct,road_pct,avg_income,median_hh_income,pct_low_income,cars_per_household,urban_density,avg_woz_value,pct_high_education,labour_participation,GSD,HBI,EJS,risk_flag,covid_signal,industrial_exposure,aii_rank
NL112,NL,2018,1,Winter,1707.7497757999995,31702.974347,0.0344128,0.1495862,3688.374927,9.000152,2464020000.0,46396.0,53108.457625657386,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.009601764093569,0.0343743154549772,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.4579,Normal,-0.0738916256157637,0.1193,466
NL112,NL,2018,2,Winter,2872.6969272,31702.974347,0.0347986,0.154258,1293.8727906,9.457921,2464020000.0,46396.0,53108.457625657386,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.009601764093569,0.0353344918643341,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.4729,Normal,-0.0738916256157637,0.1193,464
NL112,NL,2018,3,Spring,2487.1488924,6811.890729000001,0.0353624,0.170548,1062.2327796,14.061831,2464020000.0,46396.0,53108.457625657386,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.009601764093569,0.0395592680655045,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.5129,Normal,-0.0738916256157637,0.1193,458
NL112,NL,2018,4,Spring,2008.843418,10632.1825162,0.0360269999999999,0.1678,1823.7179474,17.26837,2464020000.0,46396.0,53108.457625657386,4,4,6,6,3,6,1.08,1.32,0.6,0.72,0.28,0.48,4.48,0.009601764093569,0.0430159031391893,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.7,0.5529,High,-0.0738916256157637,0.1193,457
NL112,NL,2018,5,Spring,2202.646785,1574.196402,0.033561,0.160497,3933.065145,11.847878,2464020000.0,46396.0,53108.457625657386,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.009601764093569,0.0395592680655045,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.5129,Normal,-0.0738916256157637,0.1193,458
NL112,NL,2018,6,Summer,1646.595913,3367.198597,0.027476,0.154616,2336.890455,9.595381,2464020000.0,46396.0,53108.457625657386,4,3,6,6,1,6,0.25,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,3.85,0.009601764093569,0.0369667917602408,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.4729,Normal,-0.0738916256157637,0.1193,463
NL112,NL,2018,7,Summer,1390.687148,5317.508812,0.02874,0.149009,2132.167666,15.407888,2464020000.0,46396.0,53108.457625657386,3,3,6,6,3,6,0.75,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,4.05,0.009601764093569,0.0388871445789546,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.67,0.5379,Normal,-0.0738916256157637,0.1193,460
NL112,NL,2018,8,Summer,1677.662712,4917.076549,0.031621,0.141329,1244.647846,10.610336,2464020000.0,46396.0,53108.457625657386,3,4,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.4,0.8999999999999999,3.9,0.009601764093569,0.0374468799649193,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.59,0.4979,Normal,-0.0738916256157637,0.1193,462
NL112,NL,2018,9,Autumn,3095.712913,11281.451236,0.033017,0.130356,1019.484844,11.344576,2464020000.0,46396.0,53108.457625657386,3,4,6,6,2,6,0.7,1.38,0.4499999999999999,0.72,0.28,0.48,4.01,0.009601764093569,0.0385030740152119,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.59,0.4979,High,-0.0738916256157637,0.1193,461
NL112,NL,2018,10,Autumn,3140.508446,27247.283624,0.029495,0.130053,26.185644,7.820697,2464020000.0,46396.0,53108.457625657386,3,3,6,6,1,5,0.35,1.38,0.4499999999999999,0.72,0.21,0.4,3.51,0.009601764093569,0.0337021919684273,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.4579,Normal,-0.0738916256157637,0.1193,468
NL112,NL,2018,11,Autumn,3675.62192,60744.21963743599,0.030576,0.137956,859.947793,7.795485,2464020000.0,46396.0,53108.457625657386,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.009601764093569,0.0351424565824627,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.4579,Normal,-0.0738916256157637,0.1193,465
NL112,NL,2018,12,Winter,1053.137498,113095.10957255056,0.032372,0.138482,2032.800234,6.264863,2464020000.0,46396.0,53108.457625657386,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.009601764093569,0.0343743154549772,30381.191835178324,53328.7950987066,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.4579,Normal,-0.0738916256157637,0.1193,466
NL112,NL,2019,1,Winter,984.966163,139379.38412238986,0.033368,0.15429,3688.374927,7.049554,2358550000.0,46051.0,51216.04308266922,4,4,5,6,1,6,0.4,1.25,0.4,0.72,0.24,0.42,3.43,0.19222950726871,0.6593472099316753,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.48,0.4977,Normal,-0.0738916256157637,0.1193,467
NL112,NL,2019,2,Winter,4578.107792,94676.47398,0.033894,0.153104,131.709603,6.434613,2358550000.0,46051.0,51216.04308266922,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.19222950726871,0.7074045867488529,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.5277,Normal,-0.0738916256157637,0.1193,463
NL112,NL,2019,3,Spring,2330.46647,4266.449158,0.034601,0.171103,986.856504,9.983051,2358550000.0,46051.0,51216.04308266922,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.19222950726871,0.7227829473303498,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.5277,Normal,-0.0738916256157637,0.1193,461
NL112,NL,2019,4,Spring,3021.025019,1399.401368,0.038441,0.170044,2250.922859,12.125184,2358550000.0,46051.0,51216.04308266922,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.19222950726871,0.7919855699470855,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.5677,Normal,-0.0738916256157637,0.1193,459
NL112,NL,2019,5,Spring,1660.486998,3472.083612,0.032913,0.168886,1604.578219,9.563397,2358550000.0,46051.0,51216.04308266922,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.19222950726871,0.7227829473303498,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.5277,Normal,-0.0738916256157637,0.1193,461
NL112,NL,2019,6,Summer,1778.675387,6991.160057,0.030463,0.154099,2710.518097,11.150208,2358550000.0,46051.0,51216.04308266922,4,4,6,6,2,6,0.5,0.8999999999999999,1.2,0.3,0.4,0.8999999999999999,4.199999999999999,0.19222950726871,0.8073639305285819,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.5677,Normal,-0.0738916256157637,0.1193,458
NL112,NL,2019,7,Summer,1786.824592,7431.652084,0.028684,0.150018,3028.120521,15.805725,2358550000.0,46051.0,51216.04308266922,4,3,6,6,3,6,0.75,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,4.35,0.19222950726871,0.8361983566188885,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.7,0.6077,High,-0.0738916256157637,0.1193,457
NL112,NL,2019,8,Summer,1969.308399,6820.724747,0.032402,0.145046,3384.610109,14.624887,2358550000.0,46051.0,51216.04308266922,3,4,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.4,0.8999999999999999,3.9,0.19222950726871,0.7496950783479691,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.59,0.5527,Normal,-0.0738916256157637,0.1193,460
NL112,NL,2019,9,Autumn,1763.391676,10966.13129,0.031188,0.130297,378.72511,9.516992,2358550000.0,46051.0,51216.04308266922,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.19222950726871,0.7035599966034787,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.5127,Normal,-0.0738916256157637,0.1193,464
NL112,NL,2019,10,Autumn,2819.343774,4779.839996,0.029396,0.127183,2102.883615,8.194214,2358550000.0,46051.0,51216.04308266922,3,3,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.21,0.48,3.59,0.19222950726871,0.6901039310946689,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.5127,Normal,-0.0738916256157637,0.1193,465
NL112,NL,2019,11,Autumn,4877.983688,261.4352649763832,0.030821,0.137695,160.668497,6.401607,2358550000.0,46051.0,51216.04308266922,3,4,6,5,1,6,0.35,1.38,0.4499999999999999,0.6,0.28,0.48,3.54,0.19222950726871,0.6804924557312335,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.48,0.4977,Normal,-0.0738916256157637,0.1193,466
NL112,NL,2019,12,Winter,3460.779004,-59.59530375440932,0.031622,0.140671,2032.800234,5.686299,2358550000.0,46051.0,51216.04308266922,3,4,6,1,1,6,0.4,1.5,0.3,0.12,0.24,0.42,2.98,0.19222950726871,0.5728439316607559,31042.698609258907,56016.80283185658,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.36,0.4377,Normal,-0.0738916256157637,0.1193,468
NL112,NL,2020,1,Winter,2036.736019,3137.6657353920027,0.034762,0.147355,3688.374927,6.595169,1960910000.0,45857.0,42761.41047168371,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.5031760987541412,1.801370433539825,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.606,Normal,-0.0738916256157637,0.1193,435
NL112,NL,2020,2,Winter,2310.799982,9174.135828,0.034818,0.162701,1163.451767,8.436645,1960910000.0,45857.0,42761.41047168371,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.5031760987541412,1.8516880434152396,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.621,Normal,-0.0738916256157637,0.1193,420
NL112,NL,2020,3,Spring,2564.604597,14971.87339,0.03549,0.174703,1153.443222,8.465005,1960910000.0,45857.0,42761.41047168371,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.5031760987541412,1.8919421313155709,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.621,Normal,-0.0738916256157637,0.1193,409
NL112,NL,2020,4,Spring,2187.441447,6104.436022,0.036553,0.152519,1837.215644,8.071598,1960910000.0,45857.0,42761.41047168371,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.5031760987541412,1.8919421313155709,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.621,Normal,-0.0738916256157637,0.1193,409
NL112,NL,2020,5,Spring,1594.790299,2721.52829,0.033493,0.161627,1614.253513,8.634578,1960910000.0,45857.0,42761.41047168371,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.5031760987541412,1.8919421313155709,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.621,Normal,-0.0738916256157637,0.1193,409
NL112,NL,2020,6,Summer,1795.573525,2772.050396,0.028824,0.152764,2913.526408,11.584517,1960910000.0,45857.0,42761.41047168371,4,3,6,6,2,6,0.5,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,4.1,0.5031760987541412,2.0630220048919785,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.661,Normal,-0.0738916256157637,0.1193,393
NL112,NL,2020,7,Summer,1100.609972,4374.29285,0.026674,0.149295,831.957685,7.420001,1960910000.0,45857.0,42761.41047168371,3,3,6,6,1,6,0.25,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,3.55,0.5031760987541412,1.786275150577201,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.606,Normal,-0.0738916256157637,0.1193,439
NL112,NL,2020,8,Summer,1810.163164,2390.112394,0.028986,0.138606,2675.590178,10.377995,1960910000.0,45857.0,42761.41047168371,3,3,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,3.8,0.5031760987541412,1.9120691752657364,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.59,0.646,Normal,-0.0738916256157637,0.1193,406
NL112,NL,2020,9,Autumn,2362.450369,1650.342469,0.033279,0.1274,2151.549212,9.697695,1960910000.0,45857.0,42761.41047168371,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.5031760987541412,1.8416245214401568,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.606,Normal,-0.0738916256157637,0.1193,422
NL112,NL,2020,10,Autumn,3193.35688,6158.544356,0.032715,0.132911,303.629206,7.116979,1960910000.0,45857.0,42761.41047168371,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.5031760987541412,1.8416245214401568,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.606,Normal,-0.0738916256157637,0.1193,422
NL112,NL,2020,11,Autumn,3473.151546,22862.86335976205,0.032578,0.12963,531.72503,7.9317,1960910000.0,45857.0,42761.41047168371,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.5031760987541412,1.8416245214401568,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.606,Normal,-0.0738916256157637,0.1193,422
NL112,NL,2020,12,Winter,1529.760335,52866.28132487648,0.034484,0.136038,2032.800234,5.549287,1960910000.0,45857.0,42761.41047168371,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.5031760987541412,1.801370433539825,29692.38374309129,55997.53270194757,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.606,Normal,-0.0738916256157637,0.1193,435
NL112,NL,2021,1,Winter,896.292316,70205.2362635527,0.036335,0.145123,3638.786012,5.41802,1969510000.0,45587.0,43203.325509465416,3,4,5,6,1,6,0.4,1.25,0.3,0.72,0.24,0.42,3.33,0.63866105375353,2.1267413089992546,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.45,0.6166,Normal,-0.0738916256157637,0.1193,414
NL112,NL,2021,2,Winter,3226.803737,48916.166188,0.035976,0.157941,2432.696302,10.234564,1969510000.0,45587.0,43203.325509465416,4,4,6,6,2,6,0.8,1.5,0.4,0.72,0.24,0.42,4.08,0.63866105375353,2.6057370993144024,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.7016,High,-0.0738916256157637,0.1193,271
NL112,NL,2021,3,Spring,2225.814618,5932.371076,0.036222,0.167511,1723.832507,11.107192,1969510000.0,45587.0,43203.325509465416,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.63866105375353,2.631283541464544,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.7016,Normal,-0.0738916256157637,0.1193,265
NL112,NL,2021,4,Spring,1498.034602,22898.822109,0.036416,0.177897,704.957161,11.704002,1969510000.0,45587.0,43203.325509465416,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.63866105375353,2.631283541464544,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.7016,Normal,-0.0738916256157637,0.1193,265
NL112,NL,2021,5,Spring,1439.477553,8049.887971,0.032154,0.169196,161.287477,10.187202,1969510000.0,45587.0,43203.325509465416,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.63866105375353,2.631283541464544,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.7016,Normal,-0.0738916256157637,0.1193,265
NL112,NL,2021,6,Summer,1935.000752,5033.41596,0.029326,0.149267,2494.251185,19.463364,1969510000.0,45587.0,43203.325509465416,3,3,6,6,3,6,0.75,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,4.05,0.63866105375353,2.5865772677017964,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.67,0.7266,Normal,-0.0738916256157637,0.1193,281
NL112,NL,2021,7,Summer,1149.46949,6747.474174,0.034251,0.148754,2192.74279,11.723836,1969510000.0,45587.0,43203.325509465416,3,4,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.4,0.8999999999999999,3.9,0.63866105375353,2.490778109638767,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.59,0.6866,Normal,-0.0738916256157637,0.1193,328
NL112,NL,2021,8,Summer,1089.07227,26.454824,0.039688,0.146937,493.630441,10.502753,1969510000.0,45587.0,43203.325509465416,3,4,6,1,2,6,0.5,0.8999999999999999,0.8999999999999999,0.05,0.4,0.8999999999999999,3.65,0.63866105375353,2.3311128462003845,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.44,0.6116,Normal,-0.0738916256157637,0.1193,378
NL112,NL,2021,9,Autumn,2330.66433,11878.029177,0.03684,0.127263,1504.603593,9.770897,1969510000.0,45587.0,43203.325509465416,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.63866105375353,2.33749945673792,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.6466,Normal,-0.0738916256157637,0.1193,374
NL112,NL,2021,10,Autumn,2421.446057,28588.092953,0.034129,0.124791,1320.612737,7.598385,1969510000.0,45587.0,43203.325509465416,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.63866105375353,2.33749945673792,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.6466,Normal,-0.0738916256157637,0.1193,374
NL112,NL,2021,11,Autumn,1903.319661,33182.46598609116,0.033839,0.136689,37.622708,6.600426,1969510000.0,45587.0,43203.325509465416,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.63866105375353,2.33749945673792,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.6466,Normal,-0.0738916256157637,0.1193,374
NL112,NL,2021,12,Winter,4001.41471,23297.72940530865,0.033598,0.141576,2032.800234,5.580451,1969510000.0,45587.0,43203.325509465416,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.63866105375353,2.286406572437637,32869.31564437087,61468.52968548809,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.6466,Normal,-0.0738916256157637,0.1193,386
NL112,NL,2022,1,Winter,1906.094322,9326.667800621824,0.035261,0.148015,2432.174089,8.49342,2975280000.0,45389.0,65550.68408645266,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.0551668270508836,0.1974972408421632,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.4716,Normal,-0.0738916256157637,0.1193,466
NL112,NL,2022,2,Winter,2023.463139,1662.065762,0.035285,0.15895,1968.03861,8.986959,2975280000.0,45389.0,65550.68408645266,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.0551668270508836,0.2030139235472516,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.4866,Normal,-0.0738916256157637,0.1193,462
NL112,NL,2022,3,Spring,3256.12713,1013.890229,0.036816,0.168522,1047.973515,14.099318,2975280000.0,45389.0,65550.68408645266,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.0551668270508836,0.2272873274496405,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.5266,Normal,-0.0738916256157637,0.1193,457
NL112,NL,2022,4,Spring,1434.800343,9795.640249,0.034985,0.169291,800.447542,8.820393,2975280000.0,45389.0,65550.68408645266,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.0551668270508836,0.2074272697113223,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.4866,Normal,-0.0738916256157637,0.1193,461
NL112,NL,2022,5,Spring,2063.417393,14836.451459,0.032212,0.162054,2255.682538,11.394794,2975280000.0,45389.0,65550.68408645266,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.0551668270508836,0.2272873274496405,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.62,0.5266,Normal,-0.0738916256157637,0.1193,457
NL112,NL,2022,6,Summer,1203.483835,2776.07769,0.02845,0.151994,1947.149523,9.036587,2975280000.0,45389.0,65550.68408645266,4,3,6,6,1,6,0.25,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,3.85,0.0551668270508836,0.2123922841459019,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.4866,Normal,-0.0738916256157637,0.1193,459
NL112,NL,2022,7,Summer,1367.042028,459.322574,0.028923,0.150337,1433.221089,6.80646,2975280000.0,45389.0,65550.68408645266,4,3,6,6,1,6,0.25,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,3.85,0.0551668270508836,0.2123922841459019,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.54,0.4866,Normal,-0.0738916256157637,0.1193,459
NL112,NL,2022,8,Summer,1614.692565,552.571805,0.027943,0.140304,2637.410619,6.758427,2975280000.0,45389.0,65550.68408645266,3,3,6,6,1,6,0.25,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,3.55,0.0551668270508836,0.1958422360306367,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.4716,Normal,-0.0738916256157637,0.1193,468
NL112,NL,2022,9,Autumn,1400.330336,3735.516228,0.028721,0.138909,1077.77891,7.796072,2975280000.0,45389.0,65550.68408645266,3,3,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.21,0.48,3.59,0.0551668270508836,0.1980489091126721,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.4716,Normal,-0.0738916256157637,0.1193,463
NL112,NL,2022,10,Autumn,2325.802253,10799.851319,0.028722,0.129731,917.922914,6.015737,2975280000.0,45389.0,65550.68408645266,3,3,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.21,0.48,3.59,0.0551668270508836,0.1980489091126721,35199.167130029455,67322.8454950542,36408,2.85,1.03,0.43,1.06,1.8,30.8,35.6,4.2,1.1,2039,317,4287930,71,1.0,0.51,0.4716,Normal,-0.0738916256157637,0.1193,463
